1 , 4.0
2 , 2.0
3 , 1.0
4 , 0.5
5 , 0.25
6 , 0.125
7 , 0.0625
8 , 0.03125
9 , 0.015625
10 , 0.0078125
11 , 0.00390625
12 , 0.001953125
13 , 0.0009765625
14 , 0.00048828125
15 , 0.000244140625
16 , 0.0001220703125
17 , 6.103515625e-05
18 , 3.0517578125e-05
19 , 1.52587890625e-05
20 , 7.62939453125e-06
21 , 3.814697265625e-06
22 , 1.9073486328125e-06
23 , 9.5367431640625e-07
24 , 4.76837158203125e-07
25 , 2.384185791015625e-07
