1 , 1.0
2 , 0.34930936255186396
3 , 0.2857211927294978
4 , 0.28122223523185585
5 , 0.2809152668102266
6 , 0.280894376300425
7 , 0.2808929548639423
8 , 0.2808928581474266
9 , 0.28089285156670574
10 , 0.28089285111894435
11 , 0.2808928510884785
12 , 0.2808928510864055
13 , 0.2808928510862643
14 , 0.2808928510862545
15 , 0.28089285108625406
